ticker,cik,company_name,merged_from_ciks,exchange,sic,sic_description,taxonomy,filing_form,reporting_currency,fiscal_year_end,latest_fiscal_year,period_end,gate0_pass,gate0_status,gate0_not_evaluable,imputed_fields,resolution_basis,resolution_basis_goodwill,resolution_basis_intangibles,carried_forward_fields,carry_forward_age_days,sbc_unverified,fcf_after_sbc_multiple,tangible_book,income_quality,fcf,fcf_after_sbc,sbc_pct_revenue,net_cash,effective_tax,ni_vs_oi,acq_intensity,bs_acq_intensity,acq_cf_bs_disagreement,buyback_pct_fcf,fcf_per_share,revenue,net_income,operating_income,ocf,capex,capex_broken,capex_suspect,capex_vs_dep_amort,sbc,equity,goodwill,intangibles,cash,total_debt,shares_diluted,fail_tangible_book,test_tangible_book,fail_income_quality,test_income_quality,fail_fcf,test_fcf,fail_fcf_after_sbc,test_fcf_after_sbc,fail_sbc,test_sbc,warn_sbc,fail_ni_over_oi,test_ni_vs_oi,fail_tax_anomaly,test_tax_anomaly,warn_inorganic,tangible_book_yrs_negative,growth_basis,short_history,revenue_cagr_3y,revenue_cagr_5y,fcf_per_share_cagr_3y,fcf_per_share_cagr_5y,fcf_per_share_earliest,fcf_per_share_latest,fcf_per_share_delta_abs,fcf_inflection,fcf_inflection_years,operating_margin_latest,operating_margin_5y_ago,operating_margin_delta,income_quality_3y_avg,income_quality_direction,ttm_revenue,ttm_net_income,ttm_ocf,ttm_capex,ttm_sbc,ttm_fcf_after_sbc,revenue_growth_yoy_q1,revenue_growth_yoy_q2,revenue_growth_yoy_q3,revenue_growth_yoy_q4,revenue_accel_4q,quarters_of_accelerating_revenue,fcf_growth_yoy_q1,fcf_growth_yoy_q2,fcf_growth_yoy_q3,fcf_growth_yoy_q4,fcf_accel_4q,quarters_of_accelerating_fcf,acq_disagreement,acquisitions,buybacks,dep_amort,dividends,gi_delta,operating_margin,pretax_income,sec_download_date,source_tag_capex,source_tag_equity,source_tag_goodwill,source_tag_intangibles,source_tag_net_income,source_tag_ocf,source_tag_operating_income,source_tag_sbc,tax_expense,ttm_acquisitions,ttm_buybacks,ttm_cash,ttm_dep_amort,ttm_dividends,ttm_equity,ttm_goodwill,ttm_intangibles,ttm_operating_income,ttm_pretax_income,ttm_shares_diluted,ttm_tax_expense,ttm_total_debt,price,ma_200,as_of,market_cap,market_cap_derived,pct_vs_200ma,momentum_not_evaluated,fwd_trail_ratio,adjusted_eps_guard,rejected_because,ev,p_fcf_after_sbc,ev_fcf_after_sbc
CNL,1953575,Collective Mining Ltd.,"",NYSE,1040,Gold and Silver Ores,ifrs-full,40-F,USD,1231,2025,2025-12-31,false,fail,"sbc,tax_anomaly",goodwill,never_acquired,never_acquired,reported,"",,false,,145067536.0,0.7195809609041454,-41765064.0,-44550678.0,,,,1.186921243725012,,,false,,-0.5221418285801296,,-49858355.0,-42006456.0,-35877123.0,5887941.0,false,false,7.282450084167068,2785614.0,145127536.0,0.0,60000.0,129647421.0,,85322944.0,false,PASS,true,FAIL,true,FAIL,true,FAIL,,NOT_EVALUABLE,,false,PASS,,NOT_EVALUABLE,,0,insufficient,true,,,,,,-0.5221418285801296,,false,0,,,,0.8141038905977416,falling,,,,,,,,,,,,,,,,,,,false,,,808511.0,,,,-51966906.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,Equity,,IntangibleAssetsOtherThanGoodwill,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,AdjustmentsForSharebasedPayments,,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
ABVX,1956827,Abivax S.A.,"",Nasdaq,2834,Pharmaceutical Preparations,ifrs-full,20-F,EUR,1231,2025,2025-12-31,false,fail,sbc,"",reported,reported,reported,"",,false,,430181000.0,0.4794050615586935,-161271000.0,-196668000.0,,,-0.017707582648506907,1.3659573430438599,,,false,,-2.828643677668266,,-336102000.0,-246056000.0,-161129000.0,142000.0,false,true,0.13246268656716417,35397000.0,455205000.0,18419000.0,6605000.0,516685000.0,,69527315.0,false,PASS,true,FAIL,true,FAIL,true,FAIL,,NOT_EVALUABLE,,false,PASS,true,FAIL,,2,insufficient,false,,,,,,-2.828643677668266,,false,0,,,,0.670350287168167,falling,,,,,,,,,,,,0,,,,,,0,false,,,1072000.0,,-1000.0,,-330254000.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,Equity,Goodwill,IntangibleAssetsOtherThanGoodwill,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,AdjustmentsForSharebasedPayments,5848000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
OIO,1957538,OIO Group,"",Nasdaq,4953,Refuse Systems,ifrs-full,20-F,USD,1231,2024,2024-12-31,false,fail,"sbc,ni_vs_oi",goodwill,never_acquired,never_acquired,reported,"",,true,,11735802.0,4.91362432630038,-3416342.0,,,-3684300.0,0.1674090766856082,,,,false,,,6099777.0,-633257.0,,-3111587.0,304755.0,false,true,0.19022268328489678,,14713113.0,0.0,2977311.0,634882.0,4319182.0,26029785.0,false,PASS,false,PASS,true,FAIL,,NOT_EVALUABLE,,NOT_EVALUABLE,,,NOT_EVALUABLE,false,PASS,,0,insufficient,true,,,,,,,,false,0,,,,1.344799488199639,rising,,,,,,,,,,,,0,,,,,,0,false,,,1602096.0,,,,-760586.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,Equity,,IntangibleAssetsOtherThanGoodwill,ProfitLoss,CashFlowsFromUsedInOperatingActivities,,,-127329.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
LZM,1958217,Lifezone Metals Limited,"",NYSE,1000,Metal Mining,ifrs-full,20-F,USD,1231,2025,2025-12-31,false,unknown,fcf,"",reported,reported,reported,"",,false,,72956529.0,1.1053339596962806,,,2.006574945390112,,0.018335904603443344,0.7660312087337798,0.0,-0.013844280696244144,true,,,1057043.0,-14106837.0,-18415486.0,-15592766.0,,false,false,,2121036.0,73831715.0,0.0,875186.0,20144250.0,,79862834.0,false,PASS,false,PASS,,NOT_EVALUABLE,,NOT_EVALUABLE,true,FAIL,true,true,FAIL,true,FAIL,true,0,insufficient,false,-0.28791162651488666,,,,,,,false,0,-17.42169996868623,,,0.5054883507186619,rising,,,,,,,,,,,,0,,,,,,0,true,0.0,,,,-14634.0,-17.42169996868623,-14370330.0,2026-08-14,,EquityAttributableToOwnersOfParent,Goodwill,IntangibleAssetsOtherThanGoodwill,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,AdjustmentsForSharebasedPayments,-263493.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
COOT,1959994,AUSTRALIAN OILSEEDS HOLDINGS LIMITED,"",Nasdaq,2070,Fats & Oils,ifrs-full,20-F,AUD,630,2025,2025-06-30,false,fail,sbc,goodwill,never_acquired,never_acquired,reported,"",,true,,447471.0,-0.6608125200839595,-413737.0,,,719203.0,-0.03473183182928244,4528.204334365325,,,false,,,41702614.0,-1462610.0,-323.0,966511.0,1380248.0,false,false,3.0843186109652407,,3029966.0,0.0,2582495.0,2309303.0,1590100.0,23640568.0,false,PASS,true,FAIL,true,FAIL,,NOT_EVALUABLE,,NOT_EVALUABLE,,false,PASS,true,FAIL,,0,insufficient,true,,,,,,,,false,0,-7.745317835471896e-6,,,-0.061339824253591656,falling,,,,,,,,,,,,0,,,,,,0,false,,,447505.0,,,-7.745317835471896e-6,-1413516.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,EquityAttributableToOwnersOfParent,,IntangibleAssetsOtherThanGoodwill,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,,49094.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
TURB,1963439,"TURBO ENERGY, S.A.","",Nasdaq,3690,"Miscellaneous Electrical Machinery, Equipment & Supplies",ifrs-full,20-F,EUR,1231,2024,2024-12-31,false,fail,"",goodwill,never_acquired,never_acquired,reported,"",,false,,910959.0,-0.2957593646988313,860357.0,756547.0,0.010770893416609152,,0.2554000233398734,0.840276462791138,,,false,,0.01373399993101658,9638012.0,-3337000.0,-3971312.0,986949.0,126592.0,false,false,,103810.0,2623934.0,0.0,1712975.0,2384625.0,,55085700.0,false,PASS,true,FAIL,false,PASS,false,PASS,false,PASS,false,true,FAIL,false,PASS,,0,insufficient,true,-0.17484517206496109,,,,,0.01373399993101658,,false,1,-0.41204679969271674,,,-1.9588972698822733,rising,,,,,,,,,,,,0,,,,,,0,false,,,,,,-0.41204679969271674,-4481601.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,Equity,,IntangibleAssetsOtherThanGoodwill,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,AdjustmentsForSharebasedPayments,-1144601.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
ECO,1964954,Okeanis Eco Tankers Corp.,"",NYSE,4412,Deep Sea Foreign Transportation of  Freight,ifrs-full,20-F,USD,1231,2025,2025-12-31,false,unknown,"fcf,sbc,tax_anomaly","goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,true,,573091238.0,0.905247020771427,,,,-488463156.0,,0.7564820003350505,,,false,,,391548819.0,122951543.0,162530692.0,111301518.0,,false,false,,,573091238.0,0.0,0.0,116636741.0,605099897.0,32575740.0,false,PASS,false,PASS,,NOT_EVALUABLE,,NOT_EVALUABLE,,NOT_EVALUABLE,,false,PASS,,NOT_EVALUABLE,,0,insufficient,false,0.13054262766041425,,,,,,,false,0,0.4150968771023161,,,1.199672352588232,falling,,,,,,,,,,,,0,,,,,,0,false,,,41440551.0,70681085.0,,0.4150968771023161,,2026-08-14,,Equity,,,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
NVNI,1965143,Nvni Group Limited,"",Nasdaq,7372,Services-Prepackaged Software,ifrs-full,20-F,BRL,1231,2024,2024-12-31,false,fail,"","",reported,reported,reported,"",,false,,-439870000.0,-0.49330639696198647,36752000.0,35839000.0,0.004723668008402231,,-0.138313975489768,-4.746267750940648,,-0.112710961186246,false,,1.1839009163562886,193282000.0,-78209000.0,16478000.0,38581000.0,1829000.0,false,true,0.09214105793450882,913000.0,-120495000.0,185758000.0,133617000.0,18035000.0,,30271959.0,true,FAIL,true,FAIL,false,PASS,false,PASS,false,PASS,false,false,PASS,true,FAIL,false,2,insufficient,true,,,,,,1.1839009163562886,,false,1,0.0852536708022475,,,-0.20964700550746404,falling,,,,,,,,,,,,0,,,,,,0,false,,,19850000.0,,-21785000.0,0.0852536708022475,-68706000.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,EquityAttributableToOwnersOfParent,Goodwill,IntangibleAssetsOtherThanGoodwill,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,AdjustmentsForSharebasedPayments,9503000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
LNKS,1972074,Linkers Industries Limited,"",Nasdaq,3670,Electronic Components & Accessories,ifrs-full,20-F,MYR,630,2025,2025-06-30,false,fail,sbc,"goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,true,,38256019.0,1.7992073998758045,-2350140.0,,,,-0.009536139377744602,0.2457762268695892,,,false,,,22421335.0,-1172344.0,-4769965.0,-2109290.0,240850.0,false,false,,,38256019.0,0.0,0.0,14816854.0,,12479014.0,false,PASS,false,PASS,true,FAIL,,NOT_EVALUABLE,,NOT_EVALUABLE,,true,FAIL,true,FAIL,,0,insufficient,true,-0.11607927727941802,,,,,,,false,0,-0.21274223858659622,,,3.149555838502249,falling,,,,,,,,,,,,0,,,,,,0,false,,,,,,-0.21274223858659622,-4887093.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,Equity,,,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,,46604.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
AU,1973832,AngloGold Ashanti plc,"",NYSE,1040,Gold and Silver Ores,ifrs-full,20-F,USD,1231,2025,2025-12-31,false,unknown,"tangible_book,sbc,ni_vs_oi","",unresolved,unresolved,unresolved,"",,true,,,1.5072463768115942,3335000000.0,,,861000000.0,0.2577174929840973,,0.0,,false,,,9893000000.0,3174000000.0,,4784000000.0,1449000000.0,false,false,1.2217537942664418,,8091000000.0,,,2905000000.0,2044000000.0,508360174.0,,NOT_EVALUABLE,false,PASS,false,PASS,,NOT_EVALUABLE,,NOT_EVALUABLE,,,NOT_EVALUABLE,false,PASS,,0,insufficient,false,0.30018853474202034,,,,,,,false,0,,,,-0.3301850157033148,rising,,,,,,,,,,,,0,,,,,,0,false,0.0,,1186000000.0,,,,4276000000.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentIntangibleAssetsOtherThanGoodwillInvestmentPropertyAndOtherNoncurrentAssets,EquityAttributableToOwnersOfParent,,,ProfitLoss,CashFlowsFromUsedInOperatingActivities,,,1102000000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
MNY,1974044,MoneyHero Limited,"",Nasdaq,7389,"Services-Business Services, NEC",ifrs-full,20-F,USD,1231,2024,2024-12-31,false,fail,tangible_book,intangibles,unresolved,unresolved,never_acquired,"",,false,,,0.6586382809331983,-25225696.0,-28404910.0,0.03998470848204594,42511520.0,-0.002890992404111734,0.9401775097534424,,,false,,-0.703005817877283,79510746.0,-37787339.0,-40191707.0,-24888188.0,337508.0,false,false,1.092142263124003,3179214.0,48226874.0,,0.0,42521520.0,10000.0,40404943.0,,NOT_EVALUABLE,true,FAIL,true,FAIL,true,FAIL,false,PASS,false,true,FAIL,true,FAIL,,0,insufficient,true,0.08714140589914687,,,,,-0.703005817877283,,false,0,-0.5054877362111532,,,0.3509552807270417,rising,,,,,,,,,,,,,,,,,,,false,,,309033.0,,,-0.5054877362111532,-37678411.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,Equity,,,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,ExpenseFromSharebasedPaymentTransactionsWithEmployees,108928.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
SYNX,1976443,SILYNXCOM LTD.,"",NYSE,3651,Household Audio & Video Equipment,ifrs-full,20-F,USD,1231,2024,2024-12-31,false,fail,"","goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,false,,5547000.0,0.4081806561567959,-1070000.0,-1930000.0,0.0945678469320431,,-0.00042625745950554135,1.5965986394557823,,,false,,-0.3704189207681606,9094000.0,-2347000.0,-1470000.0,-958000.0,112000.0,false,false,,860000.0,5547000.0,0.0,0.0,3178000.0,,5210317.0,false,PASS,true,FAIL,true,FAIL,true,FAIL,false,PASS,false,false,PASS,true,FAIL,,0,insufficient,true,-0.017238721642542476,,,,,-0.3704189207681606,,false,0,-0.1616450406861667,,,-0.27265406092619554,rising,,,,,,,,,,,,0,,,,,,0,false,,,,,,-0.1616450406861667,-2346000.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,Equity,,,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,AdjustmentsForSharebasedPayments,1000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
BIRK,1977102,Birkenstock Holding plc,"",NYSE,3140,"Footwear, (No Rubber)",ifrs-full,6-K,EUR,930,2025,2025-09-30,false,fail,sbc,"",reported,reported,reported,"",,true,,-366792000.0,1.1032736480376197,307573000.0,,,-798943000.0,0.25884718498659515,0.6338473352452215,,-0.04982099513261236,false,,,2097429000.0,348327000.0,549544000.0,384300000.0,76727000.0,false,false,0.9236204738058552,,2722726000.0,1512270000.0,1577248000.0,329067000.0,1128010000.0,186507512.0,true,FAIL,false,PASS,false,PASS,,NOT_EVALUABLE,,NOT_EVALUABLE,,false,PASS,false,PASS,false,4,insufficient,false,0.19057885220470383,,,,,,,false,0,0.262008392179187,,,2.707477816402076,falling,1972992000.0,305017000.0,,,,,0.19409158732883497,0.19342786611365545,0.12444976432383428,0.11108622991880437,-0.03179941740199129,0,0.5861938712875963,,,-1.4874486535828388,,0,false,,,83072000.0,,-104496000.0,0.262008392179187,469980000.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,Equity,Goodwill,IntangibleAssetsOtherThanGoodwill,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,,121653000.0,,,1025054000.0,83226000.0,,10945962000.0,6207255000.0,6514395000.0,515667000.0,437826000.0,746043802.0,132809000.0,4645231000.0,,,,,,,,,,ineligible:gate0_status,,,
CDLR,1978867,Cadeler A/S,"",NYSE,4412,Deep Sea Foreign Transportation of  Freight,ifrs-full,20-F,EUR,1231,2025,2025-12-31,false,fail,"","goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,false,,1503676000.0,1.406932587157011,-841473000.0,-843544000.0,0.0033384164525416134,-1544321000.0,0.026679265208570713,0.881794406171025,,,false,-0.0020342744421156453,-2.4066326588836775,620354000.0,280184000.0,317743000.0,394200000.0,1235673000.0,false,false,11.492494419642858,2071000.0,1503676000.0,0.0,0.0,151679000.0,1696000000.0,350508000.0,false,PASS,false,PASS,true,FAIL,true,FAIL,false,PASS,false,false,PASS,true,FAIL,,0,insufficient,false,0.7996995287332269,,,,,-2.4066326588836775,,false,0,0.5121962621342008,,,2.78342024252307,falling,,,,,,,,,,,,0,,,,,,0,false,,1716000.0,107520000.0,,,0.5121962621342008,287864000.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,EquityAttributableToOwnersOfParent,,,ProfitLossAttributableToOwnersOfParent,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,AdjustmentsForSharebasedPayments,7680000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
TBBB,1978954,BBB FOODS INC,"",NYSE,5411,Retail-Grocery Stores,ifrs-full,20-F,MXN,1231,2025,2025-12-31,false,fail,"",goodwill,never_acquired,never_acquired,reported,"",,false,,4097614000.0,-1.64870432892856,1132670000.0,-1797552000.0,0.03749343130942619,-821703000.0,-0.18521883947875883,4.205338921552656,,,false,,-15.627778523426567,78152943000.0,-2839571000.0,-675230000.0,4681613000.0,3548943000.0,false,false,,2930222000.0,4125433000.0,0.0,27819000.0,1427248000.0,2248951000.0,115022874.0,false,PASS,true,FAIL,false,PASS,true,FAIL,false,PASS,false,false,PASS,true,FAIL,,0,insufficient,false,0.338637504065989,,,,,-15.627778523426567,,false,0,-0.00863985378004255,,,-0.23238387909342148,rising,,,,,,,,,,,,,,,,,,,false,,,,,,-0.00863985378004255,-2395820000.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,Equity,,IntangibleAssetsOtherThanGoodwill,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,AdjustmentsForSharebasedPayments,443751000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
MMA,1981519,MIXED MARTIAL ARTS GROUP LIMITED,"",NYSE,7380,Services-Miscellaneous Business Services,ifrs-full,20-F,USD,630,2025,2025-06-30,false,fail,"ni_vs_oi,tax_anomaly",goodwill,never_acquired,never_acquired,reported,"",,false,,-5813541.0,0.3192986715169374,-8310060.0,-18026076.0,7.051214111694357,,,,,,false,,-1.382239637444657,1377921.0,-26016967.0,,-8307183.0,2877.0,false,true,0.0026976014132168405,9716016.0,-1381647.0,0.0,4431894.0,2084674.0,,13041209.0,true,FAIL,true,FAIL,true,FAIL,true,FAIL,true,FAIL,true,,NOT_EVALUABLE,,NOT_EVALUABLE,,0,insufficient,true,0.13564312246634236,,,,,-1.382239637444657,,false,0,,,,0.4113599897684621,rising,,,,,,,,,,,,,,,,,,,false,,,1066503.0,,,,26016967.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,Equity,,IntangibleAssetsOtherThanGoodwill,ProfitLoss,CashFlowsFromUsedInOperatingActivities,,AdjustmentsForSharebasedPayments,,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
BLIV,1982448,BELIVE HOLDINGS,"",Nasdaq,7373,Services-Computer Integrated Systems Design,ifrs-full,20-F,SGD,1231,2024,2024-12-31,false,fail,"fcf,ni_vs_oi,tax_anomaly",goodwill,never_acquired,never_acquired,reported,"",,false,,-760157.0,0.1937515841274245,,,1.9497066518735513,,,,,,false,,,1849509.0,-5507764.0,,-1067138.0,,false,false,,3606000.0,-135917.0,0.0,624240.0,66184.0,,8005257.0,true,FAIL,true,FAIL,,NOT_EVALUABLE,,NOT_EVALUABLE,true,FAIL,true,,NOT_EVALUABLE,,NOT_EVALUABLE,,0,insufficient,true,,,,,,,,false,0,,,,-0.5330685921046885,rising,,,,,,,,,,,,,,,,,,,false,,,55754.0,,,,-5507764.0,2026-08-14,,Equity,,IntangibleAssetsOtherThanGoodwill,ProfitLoss,CashFlowsFromUsedInOperatingActivities,,AdjustmentsForSharebasedPayments,,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
PBM,1985062,Psyence Biomedical Ltd.,"",Nasdaq,2834,Pharmaceutical Preparations,ifrs-full,20-F,USD,331,2025,2025-03-31,false,fail,"sbc,ni_vs_oi,tax_anomaly","goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,true,,6722004.0,-3.690724359797982,-3744115.0,,,,,,,,false,,,,1011790.0,,-3734238.0,9877.0,false,false,2.3141986879100283,,6722004.0,0.0,0.0,6135166.0,,193043.0,false,PASS,true,FAIL,true,FAIL,,NOT_EVALUABLE,,NOT_EVALUABLE,,,NOT_EVALUABLE,,NOT_EVALUABLE,,0,insufficient,true,,,,,,,,false,0,,,,-1.0455400596371256,falling,,,,,,,,,,,,0,,,,,,0,false,,,4268.0,,,,-3658754.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,Equity,,,ProfitLoss,CashFlowsFromUsedInOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
YYGH,1985337,YY Group Holding Ltd.,"",Nasdaq,7363,Services-Help Supply Services,ifrs-full,20-F,USD,1231,2024,2024-12-31,false,fail,"","goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,false,,6151241.0,0.3100176736578279,-1603125.0,-6762115.0,0.12551252160740323,-3769176.0,-0.06039376752184047,1.1709749878479117,,,false,,-0.20008471943595887,41103389.0,-4844498.0,-4137149.0,-1501880.0,101245.0,false,false,0.7538270244512613,5158990.0,6151241.0,0.0,0.0,836907.0,4606083.0,33796259.0,false,PASS,true,FAIL,true,FAIL,true,FAIL,false,PASS,true,false,PASS,true,FAIL,,0,insufficient,true,0.3302646638638125,,,,,-0.20008471943595887,,false,0,-0.10065226008492877,,,0.532772912966243,falling,,,,,,,,,,,,,,,,,,,false,,,134308.0,,,-0.10065226008492877,-4568584.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,EquityAttributableToOwnersOfParent,,,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,AdjustmentsForSharebasedPayments,275914.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
KSPI,1985487,Joint Stock Company Kaspi.kz,"",Nasdaq,7389,"Services-Business Services, NEC",ifrs-full,20-F,KZT,1231,2025,2025-12-31,false,fail,ni_vs_oi,intangibles,never_acquired,reported,never_acquired,"",,false,,2044715000000.0,0.6308949927274056,491098000000.0,475622000000.0,0.0038249424009546046,,0.19836881850083865,,,,false,,2495.6338004571867,4046074000000.0,1067707000000.0,,673611000000.0,182513000000.0,false,false,,15476000000.0,2491843000000.0,447128000000.0,0.0,903143000000.0,,190581647.0,false,PASS,true,FAIL,false,PASS,false,PASS,false,PASS,false,,NOT_EVALUABLE,false,PASS,,0,3y,false,0.4712141783810597,,-0.20198990576312437,,,2495.6338004571867,,false,5,,,,0.8282357066326737,falling,,,,,,,,,,,,,,,,,,,false,,,,0.0,,,1331918000000.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentIntangibleAssetsOtherThanGoodwillInvestmentPropertyAndOtherNoncurrentAssets,EquityAttributableToOwnersOfParent,Goodwill,,ProfitLoss,CashFlowsFromUsedInOperatingActivities,,ExpenseFromSharebasedPaymentTransactionsWithEmployees,264211000000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
SHMD,1987240,SCHMID Group N.V.,"",Nasdaq,3590,Misc Industrial & Commercial Machinery & Equipment,ifrs-full,20-F,EUR,1231,2024,2024-12-31,false,fail,"",goodwill,never_acquired,never_acquired,reported,"",,false,,-76053000.0,0.03065252544468753,-7689000.0,-79320000.0,1.1774442764152804,,0.017430721061731855,1.0285183192290759,,,false,,-2.27047915955174,60836000.0,-84104000.0,-81772000.0,-2578000.0,5111000.0,false,false,0.645083932853717,71631000.0,-61112000.0,0.0,14941000.0,3791000.0,,34935357.0,true,FAIL,true,FAIL,true,FAIL,true,FAIL,true,FAIL,true,false,PASS,true,FAIL,,0,insufficient,true,0.1550235405119167,,,,,-2.27047915955174,,false,0,-1.344138339141298,,,0.12312942130870051,falling,,,,,,,,,,,,,,,,,,,false,,,7923000.0,,,-1.344138339141298,-85596000.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentIntangibleAssetsOtherThanGoodwillInvestmentPropertyAndOtherNoncurrentAssets,EquityAttributableToOwnersOfParent,,IntangibleAssetsOtherThanGoodwill,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,AdjustmentsForSharebasedPayments,-1492000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
MRNO,1988776,Murano Global Investments Plc,"",Nasdaq,7011,Hotels & Motels,ifrs-full,20-F,MXN,1231,2024,2024-12-31,false,fail,"sbc,ni_vs_oi","goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,true,,5206582550.0,0.026572106688636892,-1426640909.0,,,-10203785569.0,-0.020792465990950963,,,,false,,,729953807.0,-3567965578.0,,-94808362.0,1331832547.0,false,false,,,5206582550.0,0.0,0.0,970414857.0,11174200426.0,77062978.0,false,PASS,true,FAIL,true,FAIL,,NOT_EVALUABLE,,NOT_EVALUABLE,,,NOT_EVALUABLE,true,FAIL,,0,insufficient,true,6.815498177683346,,,,,,,false,0,,,,0.5859205372775101,rising,,,,,,,,,,,,,,,,,,,false,,,,,,,-3495289882.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentIntangibleAssetsOtherThanGoodwillInvestmentPropertyAndOtherNoncurrentAssets,Equity,,,ProfitLoss,CashFlowsFromUsedInOperatingActivities,,,72675696.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
